cgpa,attendance,backlogs,study_hours,family_income,extracurricular,internships,coding_skill,communication_skill,projects,certifications,financial_stress,lms_engagement,mentor_sessions,dropout,placed,salary_lpa
8.07,48.3,0,3.4,3,1.7,0,3.3,6.1,2,1,6.3,63.8,6,1,0,8.08
5.95,78.8,1,1.4,2,1.7,1,3.9,3.9,0,0,3.6,65.0,1,0,1,7.03
6.55,80.8,2,1.8,2,7.7,2,2.6,7.4,1,1,4.9,22.1,4,1,0,7.58
3.5,63.5,0,2.2,3,5.4,1,6.9,5.0,1,1,3.7,58.6,1,1,1,5.47
6.19,80.1,0,5.4,3,7.2,1,4.8,3.5,2,3,4.9,43.1,0,1,0,6.2
6.32,72.9,1,4.9,2,3.1,2,0.0,6.7,0,3,3.6,69.5,3,0,0,5.87
5.67,59.2,1,1.5,2,5.6,2,6.6,6.8,1,0,2.4,25.9,1,1,1,6.38
7.22,87.4,0,3.3,1,6.5,0,7.7,4.1,0,1,6.3,34.5,2,1,1,7.33
6.93,70.1,1,2.6,2,4.3,1,3.6,7.0,1,0,6.9,13.1,0,1,1,6.77
4.06,72.3,2,3.0,1,6.0,1,6.6,7.1,0,1,5.7,68.3,0,1,1,7.72
7.28,71.5,0,2.3,1,2.5,1,5.0,9.7,1,1,5.7,30.0,2,1,1,8.52
5.79,95.3,1,5.4,3,6.4,1,0.6,5.3,1,0,1.3,33.5,1,0,1,6.29
7.63,77.4,0,3.2,1,8.7,1,10.0,5.7,4,3,7.2,58.2,2,1,1,11.06
5.33,79.1,2,3.5,1,2.8,0,5.0,4.6,3,1,7.3,56.8,0,1,1,5.43
7.04,71.8,1,3.6,3,2.6,0,6.0,6.8,1,1,3.8,72.7,2,1,1,9.7
6.63,84.5,0,1.6,3,8.1,3,4.1,5.8,1,1,1.8,74.8,2,0,1,9.72
7.39,96.9,0,3.4,3,2.6,0,4.8,7.8,2,1,4.2,82.6,0,0,1,8.08
7.16,87.1,0,4.9,2,7.3,0,5.9,4.9,2,1,5.4,92.3,2,0,1,7.02
6.67,87.6,0,5.6,2,5.6,2,3.1,6.7,3,0,4.9,80.9,1,1,1,10.47
5.0,86.5,1,1.4,4,4.6,0,9.4,5.3,5,0,0.5,66.7,0,1,1,8.73
5.08,58.7,0,0.8,1,8.7,0,7.4,2.1,4,1,6.6,64.3,3,1,1,8.19
6.24,65.7,0,3.3,1,7.5,0,6.7,7.1,1,0,6.4,72.3,0,1,1,9.05
6.99,75.1,0,5.0,1,6.1,1,5.2,2.3,3,0,7.0,19.6,1,1,1,7.96
6.21,67.8,3,3.8,3,0.8,0,3.7,5.5,4,3,3.7,56.9,1,1,1,6.2
7.81,63.1,0,4.3,1,7.1,1,7.9,5.5,0,1,9.0,23.5,2,0,1,8.84
6.64,51.8,4,1.0,2,3.1,0,6.9,5.8,1,1,5.0,45.3,2,1,1,7.14
5.75,59.1,1,2.3,2,5.0,1,4.6,5.9,2,2,8.2,30.5,1,1,1,7.42
6.64,74.4,1,0.0,4,5.5,2,3.0,5.9,1,0,3.5,67.8,2,1,1,7.49
7.29,77.0,1,3.0,2,9.7,0,1.9,6.5,1,1,2.3,72.0,2,0,0,5.66
7.42,66.9,0,0.0,2,4.9,1,5.6,5.6,2,0,6.9,84.3,3,1,1,7.82
9.44,79.1,1,5.3,4,2.4,1,4.9,10.0,0,2,2.2,40.7,0,0,1,10.02
6.13,71.9,1,5.7,1,8.7,1,8.2,5.1,2,0,5.0,46.8,3,1,1,6.88
6.9,93.3,2,3.4,2,7.1,0,7.8,3.4,3,0,7.4,81.7,3,0,1,7.7
7.55,75.7,0,0.8,1,7.2,0,5.6,3.0,2,2,3.1,49.8,1,0,1,7.94
6.97,87.7,0,3.8,1,8.8,0,5.3,7.1,1,1,2.0,45.6,3,1,1,7.67
6.35,80.8,0,6.2,1,9.3,0,2.9,2.6,3,0,5.5,74.3,1,0,1,4.71
4.99,58.4,3,4.0,2,3.5,0,7.9,3.4,3,1,5.7,70.4,0,1,1,6.78
6.34,76.7,0,5.1,1,2.4,0,5.4,3.1,1,1,8.0,79.1,0,0,1,4.68
5.6,60.7,1,2.4,3,7.4,1,6.9,6.7,3,0,4.3,69.6,0,1,1,7.44
4.76,76.5,0,1.8,2,4.9,0,8.2,8.5,1,0,0.0,52.1,1,1,1,5.42
5.97,67.6,0,3.1,2,5.1,0,4.2,3.9,3,1,2.8,87.5,0,1,1,6.14
5.64,83.3,2,0.1,3,3.0,2,3.6,6.6,1,1,1.1,77.7,3,1,1,7.72
7.76,59.2,0,6.8,4,6.8,3,10.0,0.5,1,0,0.0,59.7,2,1,1,9.44
7.78,78.2,1,3.4,2,6.4,0,6.9,4.3,2,0,4.6,77.7,1,1,0,5.56
5.82,86.0,0,4.6,1,5.2,1,4.9,7.0,1,1,7.2,59.7,4,0,1,8.22
6.66,90.7,0,2.5,1,2.4,2,8.4,5.2,0,0,8.2,41.5,3,1,1,9.16
4.58,67.3,2,0.7,3,8.2,1,4.8,7.8,0,2,5.1,62.2,1,1,1,5.7
6.36,78.2,1,5.5,3,6.1,1,6.2,1.3,2,1,2.7,98.5,0,0,1,6.3
7.52,80.6,0,1.4,2,8.0,1,4.2,4.3,2,1,7.5,80.8,1,1,1,8.67
8.07,99.7,0,3.8,1,0.9,1,5.5,6.7,2,2,5.5,68.3,0,0,1,9.73
6.07,57.3,4,3.9,2,5.6,0,4.9,6.7,1,1,5.1,42.1,1,1,0,7.47
8.37,65.2,0,3.3,3,3.9,0,3.8,6.8,3,1,2.5,36.3,1,0,1,6.46
5.03,100.0,1,1.9,2,5.6,0,6.1,6.2,2,2,4.4,55.1,0,0,1,7.68
5.38,74.2,2,3.0,1,7.6,0,4.0,3.5,1,0,5.0,47.9,1,1,0,3.92
7.92,51.5,0,1.7,2,6.3,0,6.8,4.2,1,0,1.8,60.4,0,1,1,6.24
9.17,69.8,0,4.5,3,5.5,0,4.8,10.0,3,1,5.5,63.0,0,0,1,9.6
7.64,39.2,0,4.1,4,5.5,0,1.5,3.3,3,2,3.4,31.5,0,1,0,6.86
6.95,81.4,1,3.2,1,2.1,0,6.9,3.0,3,0,7.8,43.2,0,1,1,7.69
4.15,89.3,1,2.3,4,3.5,1,7.0,7.2,0,1,1.4,52.9,2,1,0,7.05
4.37,65.2,1,6.6,2,8.0,0,10.0,3.7,2,0,6.6,68.7,2,1,1,6.08
7.17,71.4,0,1.1,3,4.4,1,5.5,9.4,4,0,0.4,69.5,1,1,1,7.25
6.53,90.9,1,0.7,3,8.0,0,5.9,10.0,1,1,5.2,39.3,2,0,1,8.55
5.56,53.5,1,3.1,2,7.3,0,6.6,5.3,0,2,6.6,35.5,1,1,1,7.08
7.09,59.5,0,2.8,1,7.4,1,7.8,6.4,4,2,3.6,41.1,2,1,1,9.71
7.15,74.8,3,5.0,1,6.2,0,7.7,2.2,1,0,8.6,75.9,0,1,1,6.82
8.23,67.5,1,4.2,3,4.5,1,6.2,7.9,3,3,7.6,50.5,1,1,1,10.54
7.18,73.9,1,3.2,2,5.2,0,5.4,1.3,2,0,3.7,62.1,4,0,1,6.05
8.6,60.3,0,4.0,2,6.9,0,7.4,3.1,0,1,8.3,68.3,0,1,1,8.92
7.01,81.0,1,4.0,2,0.8,1,5.3,6.0,0,1,1.1,84.6,1,1,1,8.45
6.85,75.9,1,6.6,1,8.2,0,2.5,6.9,1,1,5.7,35.6,2,0,0,6.09
8.38,85.7,0,3.6,1,4.4,0,2.0,2.8,1,3,0.0,84.3,0,0,1,6.26
5.73,80.8,1,2.1,3,5.3,0,4.8,4.7,1,0,6.1,71.6,1,1,1,6.14
10.0,80.9,0,3.5,2,5.3,0,5.8,2.5,2,0,1.5,93.4,0,0,1,5.28
7.49,57.8,0,0.0,1,5.4,0,10.0,5.2,2,1,1.5,88.1,2,1,1,9.55
7.5,84.9,0,3.1,2,2.6,0,5.2,4.2,2,1,5.6,62.2,3,1,1,5.66
7.68,73.4,1,4.9,4,5.8,0,5.6,4.5,3,1,5.4,45.0,0,1,1,8.52
9.44,75.7,0,4.2,1,6.8,2,4.6,7.1,4,1,5.1,73.2,1,0,1,11.7
8.03,92.7,0,3.7,1,1.0,0,6.9,6.4,2,2,6.3,37.6,1,0,1,6.32
4.91,67.9,1,4.2,2,2.6,1,6.1,6.9,0,1,9.1,64.3,1,1,1,7.73
8.82,96.9,0,5.0,1,7.5,0,4.0,5.5,5,1,3.8,45.1,2,1,1,8.71
6.56,98.2,1,5.5,1,7.1,0,3.2,7.2,2,1,3.7,55.2,1,0,1,7.21
7.14,88.5,0,3.9,1,6.2,0,4.6,5.7,1,0,8.5,16.4,0,1,1,7.81
5.34,64.3,1,2.7,1,4.0,0,3.6,4.8,3,1,6.5,58.3,2,1,0,6.21
7.68,47.4,2,0.0,2,7.1,0,5.0,6.9,2,2,8.3,62.4,4,1,1,8.38
6.15,93.1,2,4.8,1,2.9,0,5.8,5.0,0,0,3.0,49.3,1,0,0,4.97
7.13,79.6,0,4.0,2,5.2,1,4.3,5.1,1,0,0.9,58.3,1,0,1,6.19
6.63,67.6,1,3.4,3,2.6,0,8.8,7.9,3,3,0.7,38.3,0,1,1,12.23
9.5,94.4,0,2.1,1,5.1,0,8.2,7.7,2,3,7.6,75.6,2,0,1,12.08
9.58,65.9,0,4.7,1,3.2,1,5.0,5.2,1,0,8.8,60.5,1,1,1,9.28
7.06,72.1,1,2.8,4,7.2,1,3.3,7.5,1,1,5.5,100.0,0,1,1,6.34
7.08,85.3,0,3.1,2,6.5,0,5.4,3.2,2,1,6.3,65.8,1,0,1,7.49
6.51,62.4,2,3.1,3,4.2,0,5.2,5.2,1,1,6.9,67.6,1,1,1,6.3
8.44,76.5,0,3.9,2,7.9,2,5.4,4.3,1,0,3.6,50.6,1,0,1,11.22
6.57,93.2,2,1.4,4,3.4,1,4.6,5.8,2,2,0.0,83.8,0,1,1,9.4
6.45,81.0,0,4.1,1,5.4,0,3.1,7.3,1,2,2.3,51.4,1,1,0,5.61
8.27,95.5,0,2.0,1,4.1,0,5.6,6.9,3,0,2.7,94.6,0,1,1,7.79
6.3,93.9,2,2.1,3,7.1,2,4.7,6.6,0,0,0.0,94.0,0,0,1,7.24
6.95,78.1,1,4.6,1,6.9,1,4.9,6.1,2,1,2.9,49.8,2,0,1,9.44
4.94,45.3,0,1.6,2,8.4,1,5.7,5.5,5,2,2.9,54.5,5,1,1,9.5
7.92,62.5,0,4.6,1,5.7,1,5.3,8.2,0,0,7.4,45.5,0,1,1,5.91
9.52,88.7,0,3.4,2,0.0,0,5.7,2.7,4,1,5.7,33.3,0,0,1,9.5
7.94,56.3,1,0.6,3,4.6,1,4.6,4.5,1,0,7.5,65.9,1,1,0,8.84
8.9,73.4,0,5.4,2,8.9,0,6.3,6.6,3,2,2.1,60.1,2,1,1,9.47
5.9,82.7,0,3.7,2,4.8,1,3.8,8.9,1,0,5.9,73.2,2,1,1,7.62
7.31,98.6,0,3.8,1,1.3,0,3.0,5.1,1,2,9.0,59.0,0,1,1,8.61
5.77,69.9,2,4.8,1,6.5,0,3.5,5.3,3,0,4.8,77.4,0,1,1,7.54
6.7,69.0,1,5.6,3,6.7,1,3.9,3.2,1,3,3.0,59.0,3,0,1,7.65
8.0,77.3,0,3.5,1,3.9,0,2.5,4.7,0,2,9.2,56.1,1,0,1,6.71
7.13,82.9,1,4.2,2,5.0,2,1.6,7.2,1,1,4.2,61.7,1,0,1,7.28
5.16,75.8,1,3.8,2,3.6,1,6.7,9.0,3,1,8.3,75.2,1,1,1,9.27
5.29,92.7,2,2.7,2,6.6,2,8.4,5.2,1,1,1.6,52.6,3,0,1,8.55
5.2,66.8,2,0.7,2,5.6,0,6.8,4.2,2,0,8.7,78.2,2,1,0,7.74
7.64,79.7,0,3.5,3,2.9,1,4.4,5.9,0,0,6.9,45.3,0,1,1,6.18
9.68,84.2,0,5.4,2,5.5,1,1.6,2.6,0,1,2.8,53.7,1,0,1,6.14
8.77,72.4,0,4.1,1,3.9,0,5.9,8.3,1,0,5.3,22.7,3,1,1,8.26
4.54,89.8,0,1.5,4,8.7,0,1.8,3.3,1,3,0.1,53.2,2,1,0,5.75
8.85,80.1,0,5.0,1,7.5,0,5.3,6.4,0,1,4.9,37.6,1,0,1,8.93
8.22,89.0,0,2.7,3,5.2,0,3.7,6.4,3,0,0.4,71.1,4,1,1,8.0
4.99,80.7,0,0.0,1,5.7,0,0.3,7.1,1,1,1.9,70.2,1,1,1,4.63
6.61,83.3,1,4.8,2,7.7,1,8.9,6.3,3,1,2.1,84.3,2,0,1,7.67
8.42,69.1,0,1.7,2,5.1,1,2.6,5.8,3,0,7.4,93.2,1,0,1,8.59
7.72,69.2,0,6.0,1,7.2,0,4.7,6.7,2,1,1.7,56.7,1,0,1,6.6
5.3,95.1,1,5.0,3,8.8,0,5.2,7.5,1,1,7.2,45.2,0,0,1,5.82
7.79,86.9,0,2.8,1,4.4,1,4.4,9.4,1,2,8.1,69.4,0,0,1,12.31
4.22,63.7,0,3.9,2,9.1,0,6.6,3.6,1,1,8.0,52.2,2,1,0,6.3
6.71,80.5,1,7.1,3,8.5,1,3.8,2.1,2,1,4.8,47.9,1,0,1,6.77
8.48,44.8,0,4.8,2,6.0,0,6.4,2.7,2,1,8.8,59.7,0,1,1,7.89
7.02,70.0,1,3.6,2,4.5,1,6.2,2.2,4,0,1.7,48.2,0,1,1,9.54
6.35,91.5,0,7.8,2,6.0,2,2.3,3.4,3,1,8.1,100.0,2,0,1,5.8
8.16,76.2,0,3.4,1,5.0,0,6.0,3.1,1,1,10.0,54.7,2,0,1,6.98
8.27,79.7,0,4.1,4,3.8,0,3.1,5.0,2,0,2.4,59.4,0,1,0,8.1
8.7,35.8,0,1.7,2,6.7,1,2.8,7.5,3,3,4.9,76.2,1,1,1,9.17
8.14,72.5,0,0.5,2,3.2,0,6.2,7.1,4,0,2.9,100.0,2,0,1,9.5
8.41,82.7,0,2.7,2,4.8,2,4.6,4.6,3,1,5.2,55.5,1,1,1,8.63
7.95,84.5,0,3.3,2,4.8,1,6.4,4.7,1,0,5.4,22.6,0,1,1,8.98
7.35,91.5,2,3.7,1,2.5,1,6.4,9.8,2,1,0.6,58.5,0,1,1,8.99
7.12,75.1,0,0.9,1,6.9,0,2.2,7.0,3,2,7.4,25.9,0,1,1,5.27
6.69,75.7,1,4.3,2,5.0,0,7.2,6.1,1,1,7.6,49.7,1,1,1,8.97
5.42,59.4,1,1.9,1,8.4,0,6.2,6.0,4,0,4.0,90.0,3,0,1,6.38
5.76,75.1,1,4.2,1,5.0,0,4.2,5.2,3,2,5.0,44.0,3,0,1,5.35
6.63,60.3,3,4.7,2,4.6,1,5.2,9.8,0,2,7.0,39.1,0,1,1,7.24
7.31,52.1,1,2.6,2,3.5,1,7.3,5.4,3,1,2.9,77.2,1,0,1,9.41
8.87,62.8,0,1.7,2,5.6,0,4.8,6.1,3,0,6.7,55.6,0,1,1,7.57
6.95,99.1,1,5.7,3,5.6,1,10.0,2.5,1,1,4.7,84.2,0,1,1,11.15
8.3,74.2,0,4.6,2,7.1,0,8.9,4.5,0,0,10.0,54.4,2,1,1,9.84
8.4,81.1,0,3.4,1,5.6,0,5.8,4.7,4,0,5.7,72.9,2,1,1,8.71
6.7,70.8,2,5.5,3,10.0,0,5.0,6.8,2,1,2.8,29.2,1,0,1,6.35
7.77,52.9,0,3.3,2,6.5,2,5.1,4.2,1,3,5.6,41.3,1,1,1,10.06
6.68,91.1,0,2.2,2,3.3,1,4.1,5.9,1,1,5.3,56.3,1,0,1,7.53
8.72,47.6,0,1.6,3,3.1,2,5.8,4.6,3,1,7.8,51.9,0,1,1,9.23
7.83,70.2,2,3.0,1,6.7,0,7.1,3.6,3,2,9.6,100.0,3,1,1,9.06
5.45,77.2,1,4.4,2,3.3,2,2.4,3.5,1,3,3.3,80.3,1,0,1,6.7
7.21,81.2,2,5.4,1,6.8,0,7.0,5.5,0,2,5.6,79.8,0,0,1,7.06
9.14,67.8,0,3.2,1,7.5,1,7.6,6.0,2,0,4.4,56.6,0,1,1,8.56
6.76,52.3,2,5.1,2,7.5,0,6.8,5.4,2,0,3.0,32.1,0,1,1,9.0
7.58,66.8,3,2.9,1,3.6,0,5.2,4.1,0,2,0.0,93.5,2,0,1,7.89
7.71,67.5,0,1.9,1,7.5,1,6.7,5.5,1,3,9.9,27.6,2,1,1,9.13
5.65,67.2,1,1.1,2,6.2,1,8.5,5.2,4,1,3.5,49.0,1,1,1,9.79
7.66,91.6,0,2.4,2,4.2,0,5.4,3.7,2,2,4.0,71.5,1,0,1,8.7
5.19,61.0,0,1.2,2,5.1,0,5.6,6.0,0,0,10.0,100.0,0,1,0,5.34
6.19,82.2,0,6.4,1,6.5,3,10.0,9.4,1,0,4.5,94.8,1,1,1,10.79
8.4,80.2,0,3.9,2,4.0,1,6.2,5.5,1,5,4.6,72.5,0,1,1,11.86
7.46,91.4,0,3.0,2,6.2,0,3.2,2.9,1,0,5.6,100.0,0,0,1,5.01
6.6,76.1,0,6.0,2,8.7,1,7.5,8.7,1,2,5.8,50.1,1,1,1,11.47
7.58,89.1,0,1.1,3,7.6,1,6.4,8.3,2,2,2.6,69.0,3,0,1,13.39
6.92,75.6,2,3.0,4,5.7,0,4.0,8.7,2,1,5.6,89.2,2,1,1,7.78
7.02,84.1,0,6.4,1,6.0,0,3.0,5.7,3,1,6.4,32.0,0,1,1,4.93
7.85,57.0,0,3.0,2,4.3,0,6.0,4.2,2,1,5.3,67.5,0,1,1,7.87
6.05,41.1,0,7.1,3,4.4,0,5.4,4.0,1,3,2.5,68.8,0,1,1,6.94
7.05,83.3,0,4.5,2,2.1,0,2.6,8.1,6,0,4.7,68.2,2,0,1,7.74
6.59,84.0,0,5.3,4,6.1,0,5.3,9.0,0,0,5.2,39.1,0,0,1,8.51
4.94,84.7,0,5.3,3,7.0,0,5.2,4.0,3,2,6.2,68.7,0,1,1,5.96
5.8,70.7,0,3.2,3,5.3,0,5.4,0.8,1,2,3.0,65.9,1,1,0,6.31
9.04,98.9,0,2.4,1,3.6,0,6.6,5.8,4,0,4.2,49.0,6,0,1,9.97
7.5,71.6,2,3.0,1,5.6,1,1.4,4.0,2,2,8.0,75.6,2,1,1,7.18
5.28,83.9,4,1.6,2,8.5,1,2.9,4.4,5,1,5.7,87.0,1,1,0,5.81
5.0,86.3,2,3.1,2,7.5,0,4.4,5.3,1,2,7.0,45.9,1,1,0,6.9
6.85,100.0,0,3.2,3,5.4,2,8.6,6.6,0,2,1.8,69.9,0,0,1,8.8
9.03,73.6,0,5.9,4,10.0,0,10.0,4.2,3,0,3.0,87.6,4,0,1,10.77
6.76,68.9,1,4.1,1,10.0,0,5.5,6.1,3,3,8.0,88.0,1,1,1,8.88
8.7,57.0,0,7.0,2,4.4,0,5.6,5.5,4,1,3.4,56.9,4,0,1,8.02
7.46,99.7,1,0.0,3,5.0,0,0.0,1.2,0,0,8.3,81.4,1,1,1,2.58
7.61,83.9,0,1.3,3,7.0,1,7.6,6.9,0,2,7.7,55.1,1,0,1,8.93
5.26,84.3,0,2.6,3,3.5,0,6.5,4.9,2,0,3.5,76.4,1,1,1,7.87
8.22,100.0,0,5.6,2,7.4,0,6.2,3.3,2,0,4.5,45.2,0,0,1,8.25
6.56,82.6,0,3.0,4,5.7,0,2.6,4.3,4,1,3.7,29.6,2,1,1,7.61
8.12,59.8,0,0.9,2,6.3,0,10.0,6.2,3,1,5.4,70.7,3,1,1,11.72
5.94,75.3,0,2.8,1,4.2,0,9.0,5.9,3,0,8.8,77.6,0,1,1,9.37
7.23,64.4,0,1.3,1,3.8,1,6.2,7.1,1,1,4.0,74.1,1,1,1,8.57
7.46,72.5,0,1.0,2,1.1,0,7.8,6.7,3,0,3.0,43.7,1,1,1,5.45
6.8,72.4,1,6.4,3,8.8,0,5.6,3.5,1,1,4.6,10.5,4,1,1,7.52
7.53,69.8,1,2.6,2,7.6,1,7.4,0.0,4,1,6.1,77.5,1,1,1,11.35
6.65,58.5,2,3.5,2,7.0,1,2.5,6.0,0,0,4.9,89.2,0,1,0,5.17
6.16,100.0,1,3.1,2,6.3,0,0.3,7.1,2,3,7.1,22.1,3,1,1,5.64
9.09,82.2,0,2.8,3,0.4,1,2.6,5.4,4,2,7.1,53.9,0,0,1,10.89
8.36,74.8,0,1.9,1,3.8,0,3.6,7.1,1,2,7.7,41.3,1,1,1,8.36
6.01,88.6,2,2.7,2,4.9,1,4.0,3.8,1,0,5.9,64.9,1,1,0,6.65
7.74,84.6,0,3.7,1,3.1,0,6.5,5.1,0,1,5.5,86.7,1,1,1,7.24
6.03,81.9,1,5.5,2,1.8,2,4.9,4.0,0,0,5.2,55.3,1,0,1,7.21
5.46,87.6,0,4.7,2,3.3,1,5.4,7.2,2,2,1.9,49.9,3,0,1,8.12
8.34,79.9,0,1.2,2,5.6,1,2.8,4.0,2,0,2.3,67.8,3,0,1,7.68
4.78,87.4,1,4.8,2,5.6,0,2.6,9.9,1,1,7.9,17.5,1,0,1,4.41
8.2,88.5,0,4.0,4,7.5,1,5.6,4.8,0,2,7.0,76.8,0,0,1,11.05
6.67,80.3,1,2.2,4,10.0,1,4.3,7.4,2,0,0.0,81.2,3,1,1,7.63
6.72,74.9,0,3.5,1,7.0,1,5.5,4.8,3,2,7.3,60.1,0,1,1,7.35
7.53,99.4,0,4.1,1,5.1,0,6.8,8.5,2,0,2.5,51.2,2,1,1,7.92
7.76,71.3,1,3.3,1,9.5,0,9.3,8.4,2,1,9.8,54.4,1,1,1,8.9
5.93,83.5,2,4.0,1,2.0,0,5.5,5.2,0,1,6.0,54.5,0,1,0,5.98
7.93,83.8,1,1.8,1,0.9,1,9.7,6.3,4,0,10.0,58.9,2,1,1,10.62
7.15,69.5,0,6.4,3,3.5,1,6.4,8.3,1,0,2.5,28.8,1,1,1,9.76
5.37,66.7,0,0.1,4,7.3,0,7.1,6.4,3,1,1.8,68.3,2,0,1,6.38
6.78,73.0,0,4.1,1,5.9,0,7.9,4.0,2,2,6.9,52.7,1,1,1,6.85
8.8,71.1,1,3.8,3,3.0,2,7.2,5.9,0,2,6.1,60.4,1,0,1,8.04
9.18,57.6,0,4.2,3,3.9,0,3.7,4.3,1,2,5.9,48.4,0,1,1,8.07
7.93,68.9,0,2.1,2,2.8,0,8.0,6.1,3,3,7.2,67.6,2,1,1,10.76
5.45,81.7,1,5.1,3,2.8,0,4.6,4.2,1,3,3.5,86.6,2,1,1,2.52
7.64,95.7,1,3.0,4,8.9,1,6.2,6.5,0,4,5.3,64.2,3,0,1,9.65
8.11,85.8,2,1.3,4,5.2,1,5.8,2.2,2,1,8.1,27.3,1,1,1,7.48
7.94,41.6,0,1.4,3,9.4,0,8.1,3.6,4,2,5.8,60.1,2,1,1,10.76
8.02,87.0,0,3.4,2,3.5,0,6.4,4.2,2,1,3.1,64.2,1,0,1,10.33
7.47,70.2,0,0.6,1,6.6,0,2.3,5.5,1,1,7.0,58.9,0,1,1,4.27
6.91,84.3,1,6.1,4,6.0,2,10.0,2.8,2,2,0.0,44.7,3,0,1,9.74
6.21,77.8,1,4.9,1,7.4,0,7.4,4.0,2,0,7.6,59.1,0,0,1,8.5
4.53,75.3,1,6.1,2,6.1,1,4.2,7.4,1,2,1.2,76.8,1,1,1,7.76
7.44,76.6,0,6.0,1,7.7,1,2.9,7.6,2,1,7.7,54.1,0,0,1,7.58
7.24,77.7,0,2.6,2,6.7,1,7.7,0.7,3,2,4.9,87.6,4,1,1,9.85
7.72,96.8,0,1.8,1,3.1,0,3.2,4.6,2,3,8.3,47.0,2,0,1,7.79
5.26,77.7,2,0.0,3,7.1,1,7.3,8.3,0,1,4.1,39.4,1,1,1,9.05
7.84,93.2,0,2.6,2,5.3,0,8.0,6.6,5,1,8.3,55.4,0,0,1,11.3
9.67,91.2,0,6.0,2,3.8,0,4.0,6.6,0,2,6.3,19.3,1,0,1,8.11
7.1,87.3,0,1.9,2,7.0,0,3.8,6.9,2,2,7.5,59.8,3,1,1,8.33
6.92,53.0,1,2.9,2,7.5,1,4.4,3.9,0,1,4.1,53.4,1,1,1,6.64
7.4,93.6,1,2.3,3,4.4,0,3.2,6.2,1,0,3.0,73.7,1,0,1,7.36
9.64,71.6,0,3.8,4,4.7,1,6.0,6.7,2,1,0.0,25.8,1,0,1,9.29
5.67,88.0,1,5.3,3,2.4,0,6.4,6.0,0,0,1.4,75.3,1,1,1,6.91
7.26,64.4,0,0.7,2,1.5,0,7.2,5.0,2,2,5.2,63.1,2,1,1,9.0
5.96,61.4,1,1.0,3,5.0,0,3.6,5.7,3,1,4.2,91.7,0,1,1,7.54
6.29,100.0,2,5.6,2,7.2,0,7.4,3.5,1,1,5.9,56.6,1,0,1,7.14
6.94,64.6,0,4.4,2,4.2,1,3.2,7.0,0,1,3.4,66.8,4,1,1,5.87
8.75,94.0,0,2.8,3,8.6,2,7.4,2.9,0,0,4.4,72.7,0,1,0,9.16
9.34,79.7,0,5.9,2,5.0,0,2.1,4.2,1,0,8.1,19.3,3,0,1,4.98
7.58,72.1,0,1.0,2,5.1,0,9.1,7.2,1,0,6.0,82.2,2,0,1,8.69
6.51,77.4,4,4.7,3,4.9,0,4.3,6.4,1,1,4.1,57.4,3,1,0,4.91
10.0,59.8,0,3.1,2,7.7,0,6.9,4.8,2,1,5.7,34.6,2,1,1,9.72
6.44,77.8,1,4.2,3,3.4,0,7.1,2.4,1,0,6.9,58.5,2,1,1,7.92
6.26,62.8,0,0.0,2,5.2,0,2.6,5.7,3,2,5.4,83.4,4,0,1,7.53
4.69,72.5,0,2.8,2,4.3,0,7.4,4.5,2,1,3.8,53.2,1,1,1,5.02
8.81,91.0,0,4.4,3,4.3,0,4.2,6.8,1,1,2.8,62.1,0,0,1,8.23
8.26,81.6,0,3.1,1,5.6,1,4.8,4.8,0,0,4.7,20.0,1,0,1,10.34
10.0,57.2,0,5.2,1,5.3,1,4.0,2.3,1,0,4.7,42.9,2,0,1,7.38
5.19,89.9,2,5.2,2,7.8,0,9.2,3.0,0,0,6.8,74.2,2,1,1,7.27
8.9,77.9,2,1.7,1,5.5,1,2.8,4.9,1,1,9.9,81.2,3,1,1,9.02
7.09,70.4,0,4.5,1,6.7,1,6.5,6.0,1,0,5.1,64.2,2,1,1,6.56
8.05,88.5,0,1.6,3,5.9,0,4.1,3.5,3,1,1.9,71.7,1,0,1,7.81
4.86,75.7,2,3.3,1,8.6,0,8.0,4.3,2,1,3.1,52.0,3,1,1,8.22
8.91,61.7,0,4.2,2,4.8,1,10.0,7.4,1,0,9.0,60.4,0,0,1,10.59
8.02,100.0,0,1.9,1,4.8,0,4.1,8.0,2,1,8.2,38.8,1,1,1,6.38
6.95,77.8,1,4.5,1,7.1,0,5.8,6.4,4,2,4.4,50.2,1,1,1,10.05
7.84,76.9,0,2.4,2,4.8,0,4.6,5.2,3,0,5.3,59.4,0,1,1,5.67
6.0,72.3,1,2.3,4,6.6,0,7.9,4.6,2,1,6.2,28.7,1,1,1,5.31
6.25,94.5,0,4.3,2,10.0,0,4.9,6.9,0,2,4.9,100.0,1,1,1,5.23
6.4,70.7,2,1.9,2,3.3,1,7.6,5.2,1,0,7.0,45.9,2,1,1,7.65
4.59,56.4,0,1.8,2,8.9,1,4.6,7.6,2,1,4.6,64.2,0,1,1,5.17
8.12,68.5,0,4.9,2,4.4,2,10.0,7.7,2,2,4.3,35.0,2,0,1,10.71
8.55,96.6,0,3.4,2,8.4,1,0.5,6.6,2,0,0.0,0.0,0,0,1,6.12
6.09,89.6,1,0.9,1,7.0,0,6.4,4.8,3,0,5.1,94.2,1,0,1,8.77
7.45,74.4,1,4.6,1,6.8,1,5.5,5.0,1,2,4.8,61.1,1,0,1,8.77
